from_date,title,count
1992-04-03,Engineer,62
1992-04-03,Senior Engineer,72
1992-04-03,Staff,109
1992-04-03,Assistant Engineer,18
1992-04-03,Senior Staff,112
1992-04-04,Staff,66
1992-04-04,Engineer,86
1992-04-04,Senior Engineer,80
1992-04-04,Technique Leader,4
1992-04-04,Senior Staff,64
1992-04-04,Assistant Engineer,10
1992-04-05,Staff,47
1992-04-05,Assistant Engineer,20
1992-04-05,Engineer,107
1992-04-05,Senior Staff,59
1992-04-05,Senior Engineer,93
1992-04-05,Technique Leader,8
1992-04-06,Senior Staff,75
1992-04-06,Staff,69
1992-04-06,Senior Engineer,92
1992-04-06,Engineer,96
1992-04-06,Assistant Engineer,4
1992-04-07,Engineer,68
1992-04-07,Staff,80
1992-04-07,Assistant Engineer,4
1992-04-07,Senior Staff,82
1992-04-07,Senior Engineer,72
1992-04-07,Technique Leader,10
1992-04-08,Assistant Engineer,12
1992-04-08,Technique Leader,6
1992-04-08,Senior Engineer,68
1992-04-08,Staff,65
1992-04-08,Senior Staff,63
1992-04-08,Engineer,76
1992-04-09,Senior Engineer,100
1992-04-09,Senior Staff,79
1992-04-09,Assistant Engineer,2
1992-04-09,Engineer,100
1992-04-09,Staff,75
1992-04-09,Technique Leader,10
1992-04-10,Senior Engineer,82
1992-04-10,Staff,84
1992-04-10,Engineer,82
1992-04-10,Senior Staff,100
1992-04-10,Technique Leader,6
1992-04-10,Assistant Engineer,4
1992-04-11,Engineer,94
1992-04-11,Technique Leader,7
1992-04-11,Senior Engineer,85
1992-04-11,Senior Staff,79
1992-04-11,Staff,79
1992-04-11,Assistant Engineer,28
1992-04-12,Senior Engineer,32
1992-04-12,Staff,60
1992-04-12,Senior Staff,56
1992-04-12,Engineer,36
1992-04-12,Technique Leader,6
1992-04-13,Senior Staff,76
1992-04-13,Engineer,75
1992-04-13,Technique Leader,4
1992-04-13,Assistant Engineer,16
1992-04-13,Staff,84
1992-04-13,Senior Engineer,69
1992-04-14,Engineer,64
1992-04-14,Senior Engineer,62
1992-04-14,Senior Staff,74
1992-04-14,Staff,74
1992-04-14,Assistant Engineer,8
1992-04-14,Technique Leader,8
1992-04-15,Senior Staff,118
1992-04-15,Staff,118
1992-04-15,Technique Leader,6
1992-04-15,Engineer,96
1992-04-15,Assistant Engineer,20
1992-04-15,Senior Engineer,75
1992-04-16,Senior Engineer,115
1992-04-16,Assistant Engineer,16
1992-04-16,Technique Leader,8
1992-04-16,Engineer,123
1992-04-16,Senior Staff,73
1992-04-16,Staff,64
1992-04-17,Staff,67
1992-04-17,Senior Staff,71
1992-04-17,Technique Leader,2
1992-04-17,Engineer,69
1992-04-17,Senior Engineer,68
1992-04-17,Assistant Engineer,14
1992-04-18,Senior Engineer,99
1992-04-18,Staff,44
1992-04-18,Senior Staff,60
1992-04-18,Assistant Engineer,14
1992-04-18,Technique Leader,4
1992-04-18,Engineer,99
1992-04-19,Senior Staff,83
1992-04-19,Engineer,101
1992-04-19,Staff,95
1992-04-19,Technique Leader,2
1992-04-19,Assistant Engineer,12
1992-04-19,Senior Engineer,83
1992-04-20,Assistant Engineer,13
1992-04-20,Senior Engineer,57
1992-04-20,Technique Leader,8
1992-04-20,Staff,81
1992-04-20,Senior Staff,88
1992-04-20,Engineer,58
1992-04-21,Senior Staff,88
1992-04-21,Engineer,96
1992-04-21,Assistant Engineer,20
1992-04-21,Staff,94
1992-04-21,Technique Leader,7
1992-04-21,Senior Engineer,88
1992-04-22,Senior Staff,83
1992-04-22,Staff,80
1992-04-22,Engineer,106
1992-04-22,Senior Engineer,107
1992-04-22,Technique Leader,2
1992-04-22,Assistant Engineer,4
1992-04-23,Senior Staff,83
1992-04-23,Senior Engineer,71
1992-04-23,Engineer,60
1992-04-23,Technique Leader,8
1992-04-23,Staff,83
1992-04-24,Technique Leader,6
1992-04-24,Assistant Engineer,14
1992-04-24,Staff,74
1992-04-24,Engineer,85
1992-04-24,Senior Staff,83
1992-04-24,Senior Engineer,83
1992-04-25,Assistant Engineer,10
1992-04-25,Engineer,94
1992-04-25,Staff,86
1992-04-25,Senior Staff,94
1992-04-25,Senior Engineer,100
1992-04-25,Technique Leader,21
1992-04-26,Staff,72
1992-04-26,Engineer,68
1992-04-26,Senior Engineer,52
1992-04-26,Senior Staff,87
1992-04-26,Assistant Engineer,18
1992-04-26,Technique Leader,8
1992-04-27,Senior Staff,48
1992-04-27,Assistant Engineer,18
1992-04-27,Senior Engineer,91
1992-04-27,Technique Leader,8
1992-04-27,Staff,44
1992-04-27,Engineer,102
1992-04-28,Engineer,83
1992-04-28,Senior Staff,85
1992-04-28,Senior Engineer,84
1992-04-28,Assistant Engineer,21
1992-04-28,Technique Leader,2
1992-04-28,Staff,72
1992-04-29,Senior Engineer,76
1992-04-29,Staff,130
1992-04-29,Assistant Engineer,20
1992-04-29,Senior Staff,137
1992-04-29,Technique Leader,4
1992-04-29,Engineer,96
1992-04-30,Technique Leader,6
1992-04-30,Assistant Engineer,12
1992-04-30,Senior Staff,73
1992-04-30,Staff,58
1992-04-30,Engineer,98
1992-04-30,Senior Engineer,86
1992-05-01,Assistant Engineer,12
1992-05-01,Senior Staff,73
1992-05-01,Engineer,71
1992-05-01,Technique Leader,6
1992-05-01,Staff,75
1992-05-01,Senior Engineer,69
1992-05-02,Staff,108
1992-05-02,Senior Engineer,72
1992-05-02,Technique Leader,8
1992-05-02,Engineer,77
1992-05-02,Assistant Engineer,25
1992-05-02,Senior Staff,108
1992-05-03,Assistant Engineer,17
1992-05-03,Staff,34
1992-05-03,Senior Engineer,74
1992-05-03,Technique Leader,2
1992-05-03,Senior Staff,43
1992-05-03,Engineer,89
1992-05-04,Staff,114
1992-05-04,Assistant Engineer,22
1992-05-04,Senior Engineer,110
1992-05-04,Engineer,110
1992-05-04,Senior Staff,124
1992-05-04,Technique Leader,4
1992-05-05,Staff,58
1992-05-05,Assistant Engineer,12
1992-05-05,Senior Staff,66
1992-05-05,Technique Leader,6
1992-05-05,Senior Engineer,69
1992-05-05,Engineer,68
1992-05-06,Technique Leader,12
1992-05-06,Senior Staff,81
1992-05-06,Assistant Engineer,27
1992-05-06,Engineer,90
1992-05-06,Senior Engineer,95
1992-05-06,Staff,79
1992-05-07,Engineer,71
1992-05-07,Senior Staff,61
1992-05-07,Assistant Engineer,12
1992-05-07,Technique Leader,2
1992-05-07,Senior Engineer,77
1992-05-07,Staff,55
1992-05-08,Engineer,86
1992-05-08,Senior Staff,72
1992-05-08,Technique Leader,2
1992-05-08,Staff,68
1992-05-08,Assistant Engineer,10
1992-05-08,Senior Engineer,78
1992-05-09,Senior Engineer,108
1992-05-09,Assistant Engineer,4
1992-05-09,Technique Leader,7
1992-05-09,Staff,45
1992-05-09,Senior Staff,49
1992-05-09,Engineer,97
1992-05-10,Technique Leader,7
1992-05-10,Senior Staff,79
1992-05-10,Engineer,67
1992-05-10,Senior Engineer,59
1992-05-10,Staff,73
1992-05-10,Assistant Engineer,11
1992-05-11,Engineer,106
1992-05-11,Senior Staff,82
1992-05-11,Technique Leader,8
1992-05-11,Senior Engineer,109
1992-05-11,Staff,78
1992-05-11,Assistant Engineer,8
1992-05-12,Technique Leader,8
1992-05-12,Staff,90
1992-05-12,Senior Engineer,75
1992-05-12,Engineer,74
1992-05-12,Senior Staff,98
1992-05-12,Assistant Engineer,6
1992-05-13,Assistant Engineer,20
1992-05-13,Engineer,87
1992-05-13,Technique Leader,9
1992-05-13,Senior Staff,95
1992-05-13,Senior Engineer,69
1992-05-13,Staff,91
1992-05-14,Staff,97
1992-05-14,Engineer,94
1992-05-14,Senior Staff,97
1992-05-14,Assistant Engineer,18
1992-05-14,Technique Leader,6
1992-05-14,Senior Engineer,78
1992-05-15,Senior Engineer,80
1992-05-15,Assistant Engineer,12
1992-05-15,Technique Leader,4
1992-05-15,Staff,69
1992-05-15,Senior Staff,67
1992-05-15,Engineer,78
1992-05-16,Senior Engineer,88
1992-05-16,Staff,46
1992-05-16,Technique Leader,6
1992-05-16,Senior Staff,55
1992-05-16,Assistant Engineer,16
1992-05-16,Engineer,84
1992-05-17,Senior Engineer,76
1992-05-17,Engineer,74
1992-05-17,Technique Leader,8
1992-05-17,Assistant Engineer,6
1992-05-17,Senior Staff,73
1992-05-17,Staff,72
1992-05-18,Engineer,76
1992-05-18,Senior Engineer,82
1992-05-18,Senior Staff,72
1992-05-18,Technique Leader,14
1992-05-18,Staff,72
1992-05-19,Staff,104
1992-05-19,Assistant Engineer,6
1992-05-19,Senior Staff,102
1992-05-19,Technique Leader,10
1992-05-19,Engineer,83
1992-05-19,Senior Engineer,87
1992-05-20,Engineer,101
1992-05-20,Technique Leader,4
1992-05-20,Assistant Engineer,14
1992-05-20,Senior Staff,41
1992-05-20,Staff,35
1992-05-20,Senior Engineer,95
1992-05-21,Assistant Engineer,12
1992-05-21,Staff,57
1992-05-21,Senior Engineer,94
1992-05-21,Engineer,104
1992-05-21,Senior Staff,56
1992-05-21,Technique Leader,4
1992-05-22,Engineer,74
1992-05-22,Technique Leader,2
1992-05-22,Senior Engineer,61
1992-05-22,Assistant Engineer,30
1992-05-22,Staff,84
1992-05-22,Senior Staff,88
1992-05-23,Senior Engineer,85
1992-05-23,Staff,66
1992-05-23,Assistant Engineer,18
1992-05-23,Technique Leader,4
1992-05-23,Engineer,95
1992-05-23,Senior Staff,66
1992-05-24,Technique Leader,4
1992-05-24,Senior Engineer,102
1992-05-24,Engineer,112
1992-05-24,Assistant Engineer,28
1992-05-24,Staff,87
1992-05-24,Senior Staff,94
1992-05-25,Senior Engineer,60
1992-05-25,Engineer,81
1992-05-25,Technique Leader,11
1992-05-25,Senior Staff,62
1992-05-25,Staff,52
1992-05-25,Assistant Engineer,19
1992-05-26,Senior Staff,100
1992-05-26,Engineer,60
1992-05-26,Senior Engineer,56
1992-05-26,Staff,90
1992-05-26,Assistant Engineer,6
1992-05-26,Technique Leader,6
1992-05-27,Engineer,66
1992-05-27,Technique Leader,10
1992-05-27,Staff,57
1992-05-27,Senior Engineer,76
1992-05-27,Assistant Engineer,10
1992-05-27,Senior Staff,65
1992-05-28,Senior Staff,80
1992-05-28,Assistant Engineer,22
1992-05-28,Engineer,116
1992-05-28,Staff,80
1992-05-28,Technique Leader,8
1992-05-28,Senior Engineer,94
1992-05-29,Staff,73
1992-05-29,Senior Staff,79
1992-05-29,Engineer,79
1992-05-29,Technique Leader,8
1992-05-29,Senior Engineer,83
1992-05-29,Assistant Engineer,10
1992-05-30,Engineer,85
1992-05-30,Staff,105
1992-05-30,Technique Leader,2
1992-05-30,Assistant Engineer,14
1992-05-30,Senior Staff,103
1992-05-30,Senior Engineer,82
1992-05-31,Senior Staff,62
1992-05-31,Staff,58
1992-05-31,Assistant Engineer,6
1992-05-31,Senior Engineer,85
1992-05-31,Technique Leader,9
1992-05-31,Engineer,83
1992-06-01,Technique Leader,2
1992-06-01,Staff,51
1992-06-01,Senior Engineer,90
1992-06-01,Senior Staff,57
1992-06-01,Assistant Engineer,12
1992-06-01,Engineer,85
1992-06-02,Assistant Engineer,16
1992-06-02,Engineer,92
1992-06-02,Technique Leader,4
1992-06-02,Senior Engineer,78
1992-06-02,Staff,92
1992-06-02,Senior Staff,92
1992-06-03,Engineer,81
1992-06-03,Senior Staff,59
1992-06-03,Technique Leader,10
1992-06-03,Senior Engineer,87
1992-06-03,Assistant Engineer,6
1992-06-03,Staff,48
1992-06-04,Senior Staff,92
1992-06-04,Technique Leader,4
1992-06-04,Assistant Engineer,26
1992-06-04,Engineer,126
1992-06-04,Staff,83
1992-06-04,Senior Engineer,112
1992-06-05,Senior Staff,67
1992-06-05,Technique Leader,8
1992-06-05,Staff,67
1992-06-05,Assistant Engineer,10
1992-06-05,Senior Engineer,79
1992-06-05,Engineer,78
1992-06-06,Engineer,79
1992-06-06,Assistant Engineer,22
1992-06-06,Technique Leader,10
1992-06-06,Senior Engineer,65
1992-06-06,Staff,65
1992-06-06,Senior Staff,71
1992-06-07,Senior Staff,67
1992-06-07,Technique Leader,7
1992-06-07,Staff,69
1992-06-07,Senior Engineer,89
1992-06-07,Engineer,95
1992-06-07,Assistant Engineer,23
1992-06-08,Senior Staff,86
1992-06-08,Assistant Engineer,14
1992-06-08,Senior Engineer,85
1992-06-08,Engineer,97
1992-06-08,Staff,82
1992-06-09,Assistant Engineer,14
1992-06-09,Senior Staff,39
1992-06-09,Engineer,113
1992-06-09,Technique Leader,7
1992-06-09,Staff,45
1992-06-09,Senior Engineer,111
1992-06-10,Senior Staff,70
1992-06-10,Assistant Engineer,14
1992-06-10,Senior Engineer,74
1992-06-10,Engineer,92
1992-06-10,Technique Leader,2
1992-06-10,Staff,65
1992-06-11,Senior Engineer,82
1992-06-11,Assistant Engineer,16
1992-06-11,Staff,68
1992-06-11,Technique Leader,7
1992-06-11,Engineer,88
1992-06-11,Senior Staff,68
1992-06-12,Staff,101
1992-06-12,Assistant Engineer,9
1992-06-12,Engineer,93
1992-06-12,Technique Leader,4
1992-06-12,Senior Engineer,88
1992-06-12,Senior Staff,97
1992-06-13,Engineer,83
1992-06-13,Senior Engineer,68
1992-06-13,Assistant Engineer,16
1992-06-13,Senior Staff,61
1992-06-13,Staff,69
1992-06-13,Technique Leader,6
1992-06-14,Senior Staff,64
1992-06-14,Staff,55
1992-06-14,Technique Leader,7
1992-06-14,Engineer,59
1992-06-14,Senior Engineer,59
1992-06-15,Staff,90
1992-06-15,Technique Leader,9
1992-06-15,Engineer,82
1992-06-15,Assistant Engineer,10
1992-06-15,Senior Staff,90
1992-06-15,Senior Engineer,66
1992-06-16,Technique Leader,6
1992-06-16,Staff,81
1992-06-16,Senior Staff,92
1992-06-16,Assistant Engineer,6
1992-06-16,Engineer,73
1992-06-16,Senior Engineer,72
1992-06-17,Senior Staff,83
1992-06-17,Technique Leader,4
1992-06-17,Engineer,98
1992-06-17,Assistant Engineer,8
1992-06-17,Senior Engineer,86
1992-06-17,Staff,75
1992-06-18,Senior Staff,68
1992-06-18,Staff,62
1992-06-18,Engineer,114
1992-06-18,Senior Engineer,102
1992-06-18,Assistant Engineer,20
1992-06-18,Technique Leader,10
1992-06-19,Senior Engineer,74
1992-06-19,Assistant Engineer,12
1992-06-19,Engineer,76
1992-06-19,Staff,65
1992-06-19,Technique Leader,6
1992-06-19,Senior Staff,83
1992-06-20,Staff,66
1992-06-20,Engineer,92
1992-06-20,Technique Leader,4
1992-06-20,Assistant Engineer,8
1992-06-20,Senior Engineer,83
1992-06-20,Senior Staff,69
1992-06-21,Staff,89
1992-06-21,Senior Staff,87
1992-06-21,Engineer,77
1992-06-21,Assistant Engineer,10
1992-06-21,Technique Leader,4
1992-06-21,Senior Engineer,82
1992-06-22,Staff,54
1992-06-22,Engineer,134
1992-06-22,Assistant Engineer,28
1992-06-22,Technique Leader,6
1992-06-22,Senior Engineer,122
1992-06-22,Senior Staff,59
1992-06-23,Senior Staff,60
1992-06-23,Assistant Engineer,6
1992-06-23,Staff,54
1992-06-23,Senior Engineer,59
1992-06-23,Technique Leader,2
1992-06-23,Engineer,59
1992-06-24,Staff,83
1992-06-24,Technique Leader,4
1992-06-24,Assistant Engineer,4
1992-06-24,Senior Engineer,58
1992-06-24,Engineer,53
1992-06-24,Senior Staff,79
1992-06-25,Engineer,61
1992-06-25,Technique Leader,2
1992-06-25,Senior Engineer,67
1992-06-25,Staff,83
1992-06-25,Senior Staff,101
1992-06-25,Assistant Engineer,2
1992-06-26,Assistant Engineer,18
1992-06-26,Technique Leader,6
1992-06-26,Engineer,130
1992-06-26,Staff,59
1992-06-26,Senior Staff,59
1992-06-26,Senior Engineer,120
1992-06-27,Senior Staff,95
1992-06-27,Staff,92
1992-06-27,Technique Leader,9
1992-06-27,Assistant Engineer,12
1992-06-27,Senior Engineer,64
1992-06-27,Engineer,78
1992-06-28,Engineer,84
1992-06-28,Senior Engineer,89
1992-06-28,Technique Leader,2
1992-06-28,Staff,70
1992-06-28,Senior Staff,75
1992-06-29,Assistant Engineer,24
1992-06-29,Senior Staff,68
1992-06-29,Senior Engineer,100
1992-06-29,Staff,58
1992-06-29,Engineer,104
1992-06-29,Technique Leader,11
1992-06-30,Engineer,55
1992-06-30,Senior Staff,114
1992-06-30,Staff,108
1992-06-30,Assistant Engineer,2
1992-06-30,Senior Engineer,64
1992-06-30,Technique Leader,4
1992-07-01,Staff,106
1992-07-01,Senior Staff,111
1992-07-01,Technique Leader,8
1992-07-01,Assistant Engineer,14
1992-07-01,Senior Engineer,98
1992-07-01,Engineer,95
1992-07-02,Staff,97
1992-07-02,Assistant Engineer,4
1992-07-02,Senior Engineer,78
1992-07-02,Technique Leader,13
1992-07-02,Senior Staff,95
1992-07-02,Engineer,76
1992-07-03,Engineer,134
1992-07-03,Assistant Engineer,14
1992-07-03,Technique Leader,9
1992-07-03,Staff,76
1992-07-03,Senior Engineer,128
1992-07-03,Senior Staff,86
1992-07-04,Senior Engineer,72
1992-07-04,Staff,95
1992-07-04,Senior Staff,97
1992-07-04,Engineer,63
1992-07-04,Technique Leader,8
1992-07-05,Assistant Engineer,12
1992-07-05,Technique Leader,4
1992-07-05,Engineer,87
1992-07-05,Senior Staff,51
1992-07-05,Senior Engineer,91
1992-07-05,Staff,43
1992-07-06,Senior Staff,73
1992-07-06,Engineer,85
1992-07-06,Technique Leader,6
1992-07-06,Senior Engineer,100
1992-07-06,Staff,73
1992-07-07,Assistant Engineer,21
1992-07-07,Staff,93
1992-07-07,Senior Engineer,87
1992-07-07,Senior Staff,95
1992-07-07,Engineer,86
1992-07-07,Technique Leader,8
1992-07-08,Staff,74
1992-07-08,Technique Leader,11
1992-07-08,Senior Engineer,51
1992-07-08,Assistant Engineer,14
1992-07-08,Senior Staff,74
1992-07-08,Engineer,56
1992-07-09,Staff,81
1992-07-09,Senior Engineer,86
1992-07-09,Engineer,98
1992-07-09,Assistant Engineer,23
1992-07-09,Senior Staff,97
1992-07-10,Assistant Engineer,20
1992-07-10,Engineer,92
1992-07-10,Senior Staff,79
1992-07-10,Staff,67
1992-07-10,Technique Leader,6
1992-07-10,Senior Engineer,98
1992-07-11,Technique Leader,6
1992-07-11,Engineer,76
1992-07-11,Senior Engineer,73
1992-07-11,Staff,59
1992-07-11,Assistant Engineer,16
1992-07-11,Senior Staff,67
1992-07-12,Engineer,83
1992-07-12,Senior Staff,70
1992-07-12,Assistant Engineer,16
1992-07-12,Senior Engineer,85
1992-07-12,Technique Leader,2
1992-07-12,Staff,70
1992-07-13,Senior Staff,87
1992-07-13,Senior Engineer,89
1992-07-13,Engineer,87
1992-07-13,Technique Leader,4
1992-07-13,Staff,79
1992-07-13,Assistant Engineer,22
1992-07-14,Senior Staff,55
1992-07-14,Senior Engineer,75
1992-07-14,Staff,55
1992-07-14,Assistant Engineer,12
1992-07-14,Engineer,85
1992-07-14,Technique Leader,8
1992-07-15,Senior Staff,111
1992-07-15,Staff,103
1992-07-15,Technique Leader,8
1992-07-15,Senior Engineer,90
1992-07-15,Assistant Engineer,22
1992-07-15,Engineer,99
1992-07-16,Senior Staff,82
1992-07-16,Assistant Engineer,4
1992-07-16,Technique Leader,2
1992-07-16,Engineer,60
1992-07-16,Senior Engineer,57
1992-07-16,Staff,76
1992-07-17,Engineer,97
1992-07-17,Assistant Engineer,6
1992-07-17,Senior Staff,80
1992-07-17,Senior Engineer,101
1992-07-17,Staff,76
1992-07-17,Technique Leader,8
1992-07-18,Senior Engineer,96
1992-07-18,Technique Leader,6
1992-07-18,Engineer,98
1992-07-18,Staff,89
1992-07-18,Senior Staff,88
1992-07-18,Assistant Engineer,14
1992-07-19,Technique Leader,6
1992-07-19,Engineer,121
1992-07-19,Assistant Engineer,28
1992-07-19,Senior Engineer,111
1992-07-19,Senior Staff,77
1992-07-19,Staff,67
1992-07-20,Engineer,82
1992-07-20,Technique Leader,2
1992-07-20,Staff,48
1992-07-20,Senior Engineer,82
1992-07-20,Senior Staff,54
1992-07-20,Assistant Engineer,14
1992-07-21,Staff,76
1992-07-21,Assistant Engineer,8
1992-07-21,Engineer,66
1992-07-21,Senior Staff,72
1992-07-21,Senior Engineer,67
1992-07-21,Technique Leader,9
1992-07-22,Technique Leader,12
1992-07-22,Senior Engineer,93
1992-07-22,Staff,68
1992-07-22,Engineer,88
1992-07-22,Senior Staff,79
1992-07-22,Assistant Engineer,4
1992-07-23,Staff,56
1992-07-23,Senior Engineer,115
1992-07-23,Technique Leader,2
1992-07-23,Senior Staff,56
1992-07-23,Assistant Engineer,4
1992-07-23,Engineer,109
1992-07-24,Staff,58
1992-07-24,Engineer,85
1992-07-24,Technique Leader,6
1992-07-24,Senior Engineer,83
1992-07-24,Assistant Engineer,8
1992-07-24,Senior Staff,61
1992-07-25,Senior Engineer,85
1992-07-25,Staff,81
1992-07-25,Technique Leader,9
1992-07-25,Senior Staff,81
1992-07-25,Assistant Engineer,24
1992-07-25,Engineer,90
1992-07-26,Senior Staff,62
1992-07-26,Engineer,57
1992-07-26,Technique Leader,4
1992-07-26,Assistant Engineer,16
1992-07-26,Senior Engineer,57
1992-07-26,Staff,60
1992-07-27,Staff,56
1992-07-27,Assistant Engineer,10
1992-07-27,Technique Leader,2
1992-07-27,Senior Staff,68
1992-07-27,Engineer,66
1992-07-27,Senior Engineer,70
1992-07-28,Assistant Engineer,8
1992-07-28,Senior Engineer,45
1992-07-28,Technique Leader,8
1992-07-28,Senior Staff,79
1992-07-28,Engineer,48
1992-07-28,Staff,83
1992-07-29,Technique Leader,14
1992-07-29,Assistant Engineer,19
1992-07-29,Engineer,101
1992-07-29,Senior Engineer,104
1992-07-29,Senior Staff,84
1992-07-29,Staff,78
1992-07-30,Technique Leader,8
1992-07-30,Senior Engineer,58
1992-07-30,Engineer,75
1992-07-30,Senior Staff,80
1992-07-30,Assistant Engineer,17
1992-07-30,Staff,70
1992-07-31,Senior Staff,83
1992-07-31,Assistant Engineer,13
1992-07-31,Senior Engineer,119
1992-07-31,Technique Leader,9
1992-07-31,Engineer,109
1992-07-31,Staff,83
1992-08-01,Senior Staff,73
1992-08-01,Senior Engineer,99
1992-08-01,Staff,78
1992-08-01,Engineer,109
1992-08-01,Assistant Engineer,16
1992-08-01,Technique Leader,10
1992-08-02,Assistant Engineer,12
1992-08-02,Senior Engineer,87
1992-08-02,Staff,75
1992-08-02,Engineer,105
1992-08-02,Senior Staff,69
1992-08-02,Technique Leader,6
1992-08-03,Assistant Engineer,12
1992-08-03,Senior Staff,72
1992-08-03,Senior Engineer,79
1992-08-03,Engineer,87
1992-08-03,Technique Leader,8
1992-08-03,Staff,64
1992-08-04,Senior Engineer,110
1992-08-04,Staff,67
1992-08-04,Senior Staff,68
1992-08-04,Engineer,110
1992-08-04,Assistant Engineer,10
1992-08-04,Technique Leader,12
1992-08-05,Senior Engineer,80
1992-08-05,Engineer,64
1992-08-05,Senior Staff,76
1992-08-05,Technique Leader,9
1992-08-05,Assistant Engineer,4
1992-08-05,Staff,70
1992-08-06,Engineer,53
1992-08-06,Staff,87
1992-08-06,Assistant Engineer,4
1992-08-06,Technique Leader,4
1992-08-06,Senior Engineer,53
1992-08-06,Senior Staff,93
1992-08-07,Technique Leader,4
1992-08-07,Assistant Engineer,8
1992-08-07,Senior Staff,99
1992-08-07,Senior Engineer,68
1992-08-07,Engineer,70
1992-08-07,Staff,95
1992-08-08,Assistant Engineer,9
1992-08-08,Engineer,88
1992-08-08,Staff,54
1992-08-08,Senior Engineer,85
1992-08-08,Senior Staff,67
1992-08-08,Technique Leader,6
1992-08-09,Assistant Engineer,8
1992-08-09,Senior Staff,95
1992-08-09,Staff,89
1992-08-09,Engineer,69
1992-08-09,Technique Leader,6
1992-08-09,Senior Engineer,67
1992-08-10,Staff,45
1992-08-10,Technique Leader,4
